dataset,status,n_features,refinement_type,r2,rmse,complexity,complexity_original,complexity_simplified,seconds,error,noise_strength,expr,expr_simplified
623_fri_c4_1000_10,ok,10,BFGS,0.0734576924174366,0.8277352699385303,97,79,97,18.622042894363403,,0.1,(((0.06570048274109072 + ((-0.06153013423915718 * (0.14278809094854045 + (1.0265951539192182 * x_1))))**2) + (-0.07019951725890929 + (-0.0013752514914627022 * (0.13941561426198104 + (1.0104749796278643 * x_0))))) * ((-7.399998050715421 + (-0.066599613716492 * (-0.11576764803778941 + (1.0044960092981252 * x_8)))) * ((((-4.269999830463143 * (0.14053229737994233 + (1.0823781329800635 * x_2))) - (0.3359997774438217 + (-0.39100001458145067 * inv((13.70000000802906 + (-22.499999994857802 * (-0.05362121669788681 + (1.0618312288592786 * x_7)))))))) + ((0.004400222556178302 + (-25.099999530724943 * sin(((-0.007336835108192918 + (0.15799604916488383 * (0.0736087982084613 + (0.9999677590618523 * x_9)))) + (0.057403164891807086 + (-0.7339227784387145 * inv((0.039128802220590356 + (0.004596665157449146 * (0.14278809094854045 + (1.0265951539192182 * x_1))))))))))) + (((0.01267959112774892 + (-0.06877404626061501 * (0.09947925414942209 + (1.0205751432371792 * x_3)))) * (-91.59999997765753 + (-0.0822000228055582 * (0.1293185428126426 + (1.1237869624512584 * x_4))))) - (-0.008930222556178303 + (-0.75399999959089 * (0.02709331977686438 + (0.9998511943214848 * x_5))))))) - (-0.5350002225561783 + (-0.04100108151676958 * abs((-4.860000009124842 + (-0.00630999930957586 * (0.12525825913657282 + (0.980269270206672 * x_6)))))))))),-(0.066899046199012901*x_8 + 7.3922879700752375)*((23.891202643873622*x_7 - 14.906477383455782)*(4.6217544443218844*x_2 - 0.7538878001093505*x_5 - (0.070189082113427553*x_3 - 0.005838000300905087)*(0.092375313942082418*x_4 + 91.61062996482591) + 25.099999530724943*sin(((0.0047189141748266133*x_1 + 0.039785151263152192)*(0.15799095522403512*x_9 + 0.061696229084326233) - 0.7339227784387145)/(0.0047189141748266133*x_1 + 0.039785151263152192)) - 0.04100108151676958*Abs(0.00618549841820253*x_6 + 4.8607903886535124) + 0.36731363266156495) + 0.39100001458145067)*(0.001389657222818964*x_0 - (0.063166537629917723*x_1 + 0.0087857704038166782)**2 + 0.0046907660492655482)/(23.891202643873622*x_7 - 14.906477383455782)
624_fri_c0_100_5,ok,5,NoRef,0.5025112348327561,0.701793326817912,122,78,122,10.9279625415802,,0.1,(-0.41300000000000003 + (1.79 * arctan((((4.92 + abs((4.83 * (-1.8252280771675934e-09 + (1.0050378081626472 * x_2))))) + ((0.188 + (-0.00054 * (-1.9656302458928866e-09 + (1.0050378110182856 * x_4)))) * (((-0.0757 + (8.23 * (-1.9656302458928866e-09 + (1.0050378110182856 * x_4)))) + (-0.057 + (0.014600000000000002 * (-1.9656302458928866e-09 + (1.0050378110182856 * x_4))))) - ((0.868 + (-14.6 * (1.6052646991142874e-09 + (1.005037818082082 * x_3)))) - (0.029500000000000002 + (-4.0200000000000005 * exp((0.067 + (-1.93 * (4.24014525147764e-09 + (1.0050378137630331 * x_0))))))))))) * ((0.049600000000000005 + (0.0815 * (-2.059231685602471e-10 + (1.0050378118806327 * x_1)))) + (0.0446 + (-0.00358 * inv((-0.0585 + (-0.0033 * (((-4.2 + (-47.800000000000004 * (-1.8252280771675934e-09 + (1.0050378081626472 * x_2)))) + (-0.030400000000000003 + (0.0119 * sqrt((0.07350000000000001 + (0.0661 * ((-0.045200000000000004 + (-0.00735 * (1.6052646991142874e-09 + (1.005037818082082 * x_3)))))**2)))))))**2)))))))))),1.79*atan(((0.081910581668271568*x_1 + 0.094199999983217268)*(0.0033*(48.04080723017454*x_2 - 0.0119*sqrt(0.0661*(0.007387027962903303*x_3 + 0.0452000000117987)**2 + 0.07350000000000001) + 4.2303999127540981)**2 + 0.0585) + 0.00358)*(-(0.00054272041794987423*x_4 - 0.18800000000106144)*((14.6735521439984*x_3 + 8.2861347367213579*x_4 - 0.97119999276897052)*exp(1.9397229805626538*x_0) - 4.2985677870846483) + (Abs(4.8543326134255861*x_2 - 8.8158516127194763e-9) + 4.92)*exp(1.9397229805626538*x_0))*exp(-1.9397229805626538*x_0)/(0.0033*(48.04080723017454*x_2 - 0.0119*sqrt(0.0661*(0.007387027962903303*x_3 + 0.0452000000117987)**2 + 0.07350000000000001) + 4.2303999127540981)**2 + 0.0585)) - 0.41300000000000003
627_fri_c2_500_10,ok,10,NoRef,0.6740884473670823,0.5766495213395897,60,60,60,11.975866317749023,,0.1,((-0.1 + (0.4 * (0.033341707614650384 + (0.9827162141673074 * x_3)))) + ((0.02 + (0.01 * (-0.013129577447021317 + (0.9990856847101941 * x_1)))) * ((0.1 + (64.0 * sin(((0.7000000000000001 + (-1.4000000000000001 * (-0.013129577447021317 + (0.9990856847101941 * x_1)))) + (0.01 + (-1.2 * (-0.03715904788242102 + (0.9873114643136044 * x_0)))))))) + ((0.01 + (7.0 * (0.03697216135961967 + (1.0049960573880736 * x_4)))) - ((-0.1 + (20.0 * (0.026683047888560293 + (0.9757203942515261 * x_2)))) + ((-0.1 + (0.02 * (0.089197355976 + (0.9914281091126119 * x_8)))) + ((-6.0 + (0.001 * (-0.022952103075604885 + (0.9844216391496325 * x_5)))) + ((-0.001 + (-0.2 * (-0.026586736692291005 + (0.9760546559365092 * x_9)))) + ((0.01 + (0.001 * (-0.05602650016378306 + (0.9823369513031974 * x_7)))) * (0.060000000000000005 + (0.060000000000000005 * (-0.036573688340500496 + (0.9921415214297146 * x_6))))))))))))),0.393086485666923*x_3 + (0.009990856847101941*x_1 + 0.019868704225529787)*(-19.51440788503052*x_2 + 7.0349724017165152*x_4 - 0.0009844216391496325*x_5 - 0.01982856218225224*x_8 + 0.1952109311873019*x_9 - (0.059528491285782881*x_6 + 0.057805578699569975)*(0.0009823369513031974*x_7 + 0.009943973499836217) - 64.0*sin(1.184773757176325*x_0 + 1.3987199585942718*x_1 - 0.77297226588473516) + 6.0290658293912293) - 0.086663316954139851
628_fri_c3_1000_5,ok,5,BFGS,0.3668515207773305,0.7813252343707796,97,97,97,14.226015567779541,,0.1,((-9.819999785896734 + (-0.03800214341342236 * (0.04665711240912954 + (1.1089028168055421 * x_2)))) + ((1.0699999996971747 + (0.8879950419612335 * ((84.79999992531076 + (0.07995654940232406 + (1.0305655132338056 * x_3))))**2)) * (0.0012954883834547443 + (-0.005245941798107798 * inv((0.9549988522325835 + (-9.430001428566008 * sqrt(((5.300003639716028 + (0.9719982420175409 * sin((6.419999322250514 * (0.07995654940232406 + (1.0305655132338056 * x_3)))))) + (-0.0116963602839714 + (3.9799972855507013 * log(((-0.14505400030771237 + (3.620001837684243 * inv((-28.8999997736356 + (-0.011951282734320523 + (1.0307417971714052 * x_1)))))) * (-1.9300069555628032 + (-0.00020775494227248724 * ((((-0.038800056501051346 * sqrt(((0.4780000010104645 + (0.21600000006529244 * (-0.006538880888095933 + (1.0173482172539636 * x_0)))) + ((0.003060001010464504 + (-0.001399999647428502 * (0.04995802988010866 + (1.124767200659096 * x_4)))) + (0.5900000010104646 + (0.0011300002150231771 * (0.04665711240912954 + (1.1089028168055421 * x_2)))))))) + (0.561999945690749 + (-89.50000000227023 * (-0.006538880888095933 + (1.0173482172539636 * x_0))))) + (-70.00000005430924 + (-92.0999999798807 * (-0.011951282734320523 + (1.0307417971714052 * x_1))))))**2))))))))))))))),-0.042140683875792234*x_2 + (0.0012954883834547443 + 0.005245941798107798/(9.430001428566008*sqrt(3.9799972855507013*log((0.14505400030771237 - 3.620001837684243/(1.0307417971714052*x_1 - 28.91195105636992))*(0.00020775494227248724*(91.052665446539357*x_0 + 94.931319498748622*x_1 + 0.038800056501051346*sqrt(0.21974721499328128*x_0 + 0.0012530604214300693*x_2 - 0.001574673684361878*x_4 + 1.0696303860819742) + 67.752057129528591)**2 + 1.9300069555628032)) + 0.9719982420175409*sin(6.616229896495785*x_3 + 0.5133209929724102) + 5.288307279432057) - 0.9549988522325835))*(0.8879950419612335*(1.0305655132338056*x_3 + 84.87995647471308)**2 + 1.0699999996971747) - 9.821772856173762
631_fri_c1_500_5,ok,5,BFGS,0.2217329648844718,0.9119779405635595,32,32,32,13.438117742538452,,0.1,((((-0.016540429221900767 + (-0.0018090912433718145 * sin(((-0.8932514900266458 + (0.7583406684950035 * (0.06765066243771634 + (0.9954469854695703 * x_0)))) * (1.631368954082934 + (2.079769946745645 * (0.051813494666047274 + (0.9930497282225305 * x_1)))))))) * (23.69926769209879 + (-0.3061597977492265 * (0.04936468118293561 + (1.0271014528879046 * x_2))))) - ((-0.3895205530194291 + (-0.24638505688407944 * (-0.056521872297880936 + (0.9717229773807777 * x_4)))) - (-95.10447944698058 + (0.494197578315487 * (0.011619934130194394 + (1.0130552558033206 * x_3)))))) + (95.09552055301944 + (-0.010642421684512968 * (0.011619934130194394 + (1.0130552558033206 * x_3))))),0.48986809289580615*x_3 + 0.23941802105752995*x_4 + (0.31445717308409756*x_2 - 23.68415421129187)*(0.0018090912433718145*sin((0.75488793241233*x_0 - 0.8419492414494982)*(2.06531498038115*x_1 + 1.7391291031252449)) + 0.016540429221900767) + 0.37225439340534927
634_fri_c2_100_10,ok,10,BFGS,0.007545395482783768,0.9912265360827965,64,64,64,16.643829584121704,,0.1,(((((-1.1845724133215934 + (8.096524631093754e-10 + (1.005037812430936 * x_3))) - ((1.17427241323626 + (-2.925633129155579 * cos((((0.03996958786516623 + (-28.293010436248053 * (-2.2277142980311373e-09 + (1.005037820890266 * x_8)))) + (-0.36653041212710624 + (1.2508264768607475 * (-6.053673205708496e-09 + (1.0050378214297475 * x_6))))) - ((3.770702561301831 + (-0.05358624102778433 * (2.620840332405153e-10 + (1.005037813903384 * x_7)))) * (-0.4652926064091571 + (-71.59380312132434 * (-1.984350541638051e-09 + (1.0050378174665446 * x_9))))))))) - (((-2.8244074049158554 * (-3.891699263916169e-09 + (1.005037812523656 * x_0))) * (2.2571606568510925 + (0.2785231971516743 * (-2.040511411673613e-09 + (1.0050378188363487 * x_4))))) + (-1.2478524132525683 + (-0.332181884750674 * (1.3478607413557276e-09 + (1.0050378131397857 * x_5))))))) * (0.00021347665499163454 + (-8.328064624240513e-05 * (-3.891699263916169e-09 + (1.005037812523656 * x_0))))) * (68.30330633892478 + (0.40592049957436394 * (-4.972576454754833e-10 + (1.0050378191710638 * x_2))))) * (0.06673695081330466 + (0.10934869870439823 * (-3.5942953176591e-09 + (1.0050378169186154 * x_1))))),(8.370019852502328e-5*x_0 - 0.00021347665531573777)*(0.10989957742875983*x_1 + 0.066736950420273144)*(0.40796545364904747*x_2 + 68.303306338722934)*(-1.005037812430936*x_3 + 0.33385535501446973*x_5 + (2.8386362399122473*x_0 - 1.0991744218710411e-8)*(0.27992634656064507*x_4 + 2.2571606562827627) - 2.925633129155579*cos(-1.2571279172907721*x_6 + 28.435545555272297*x_8 + (0.05385619853786419*x_7 - 3.770702561287787)*(71.954479633185303*x_9 + 0.4652924643419551) + 0.32656076880529085) + 3.6066972394485042)
635_fri_c0_250_10,ok,10,NoRef,0.605790545112351,0.6186539381182905,59,57,59,15.959678649902344,,0.1,(((0.5860000000000001 * (3.284185646600527e-05 + (1.0134618852695818 * x_3))) + ((((-0.274 * (0.024595320138910946 + (1.0093932487757626 * x_5))) * ((0.00566 + (-0.00039 * (-0.030720025213037582 + (0.9964720662834899 * x_8)))) * (56.5 + (-0.322 * (-0.029670791284983563 + (0.9968372944853446 * x_6)))))) + (-0.009219999999999999 + (0.00564 * (0.023946984823668138 + (1.0075174426626203 * x_9))))) - (0.016800000000000002 + (0.919 * sin(((-8.68 + (0.769 * (0.0299533659358918 + (1.026432356260368 * x_1)))) - ((0.062400000000000004 + (-0.91 * (-0.0158002831059501 + (1.035825655276819 * x_0)))) - (-0.0093 + (0.322 * (0.05626701566663447 + (0.984972246146817 * x_4))))))))))) + (0.001 + (0.7140000000000001 * cos(((52.300000000000004 + (0.9470000000000001 * (0.03710033285164021 + (0.9862754867919485 * x_2)))) + ((-4.19 + (-0.007719999999999999 * (0.03710033285164021 + (0.9862754867919485 * x_2)))) - (0.064 + (-0.00348 * (0.044703616871696904 + (1.002732006634402 * x_7)))))))))),0.59388866476797504*x_3 + 0.0056823983766171785*x_9 - (0.27657375016455897*x_5 + 0.0067391177180615997)*(0.320981608824281*x_6 - 56.509553994793765)*(0.0003886241058505611*x_8 - 0.0056719808098330848) - 0.919*sin(0.9426013463019053*x_0 + 0.789326481964223*x_1 + 0.317161063259275*x_4 - 8.7249261401770579) + 0.7140000000000001*cos(0.9263888392339415*x_2 + 0.003489507383087719*x_7 + 48.081003169227606) - 0.024865693677705434
641_fri_c1_500_10,ok,10,NoRef,0.04502718442329967,0.9332104798218407,79,79,79,17.695226192474365,,0.1,((-0.00449 + (0.322 * (-0.041244311805811756 + (0.9881424498527619 * x_3)))) - (((-0.49500000000000005 + (0.8300000000000001 * cos((-0.007209999999999999 + (-0.010538602807564558 + (1.0101551525364498 * x_2)))))) * ((-0.030600000000000002 + (-0.0439 * (0.06278172057161527 + (0.9810267998778318 * x_8)))) * ((-0.0012799999999999999 + (3.0 * (0.09722717144425294 + (1.0248389370748021 * x_7)))) - ((0.00375 + (-0.00535 * (0.04604423538072993 + (0.9674549471240764 * x_9)))) * ((2.41 + (3.69 * (0.06346169844205729 + (1.024410073610703 * x_5)))) + (-9.52 + (3.16 * (-0.005068268617956794 + (1.0102445817775312 * x_6))))))))) - ((0.00741 + (-0.12000000000000001 * sin((((0.00805487804850231 + (0.9968997576834833 * x_1)) - (0.007319999999999999 + (-0.00041999999999999996 * inv((0.00946 + (-0.0077399999999999995 * (-0.00754624478365389 + (0.9836753950133191 * x_0)))))))) + (-0.183 + (-0.9840000000000001 * (-0.00754624478365389 + (0.9836753950133191 * x_0)))))))) * (11.200000000000001 + (-0.009179999999999999 * (-0.0007699340761739147 + (1.0247051180741429 * x_4))))))),0.3181818688525893*x_3 + (11.20000706799482 - 0.0094067929839206307*x_4)*(0.12000000000000001*sin(0.9679365886931061*x_0 - 0.9968997576834833*x_1 + 0.1748396170843823 - 0.00041999999999999996/(0.0095184079346254808 - 0.0076136475574030894*x_0)) + 0.00741) - (-0.04306707651463682*x_8 - 0.033356117533093912)*(0.8300000000000001*cos(1.0101551525364498*x_2 - 0.017748602807564557) - 0.49500000000000005)*(3.0745168112244063*x_7 - (0.003503663340713095 - 0.005175883967113808*x_9)*(3.780073171623494*x_5 + 3.1923728784169987*x_6 - 6.891842061581551) + 0.29040151433275882) - 0.017770668401471386
646_fri_c3_500_10,ok,10,NoRef,0.7346462406762859,0.5065396365979115,72,72,72,20.163506984710693,,0.1,(((((-47.5 + (0.05178842670427133 + (1.0545913349620601 * x_9))) + ((0.08720000000000001 + (0.899 * ((-0.0015 + (0.018198606053000926 + (0.9830177296829794 * x_7))))**2)) * (-0.0068 + (14.1 * (-0.015303586236559374 + (0.9921594894841607 * x_5)))))) * (((-0.8280000000000001 + (-0.202 * (-0.07585884095525353 + (0.9394858417435231 * x_4)))) - (-0.0025299999999999997 + (0.0614 * (-0.08572351112350518 + (0.9977370817874324 * x_8))))) - (1.51 + (0.018400000000000003 * (-0.05721558898573879 + (0.9725279454163238 * x_2)))))) * (0.00062 + (0.00282 * (-0.0010674995282084277 + (0.9888977016014616 * x_3))))) - ((0.033 + (-1.83 * sin(((-0.0381 + (1.93 * (-0.07566403615497733 + (1.0061982190189063 * x_1)))) + (0.0161 + (0.8400000000000001 * (-0.08580614110746695 + (0.9764867799745204 * x_0)))))))) * ((0.0102 + (0.005869999999999999 * (-0.07566403615497733 + (1.0061982190189063 * x_1)))) * (-67.1 + (1.53 * (0.05867666558860839 + (0.9957561638142012 * x_6))))))),-(0.033 - 1.83*sin(0.8202488951785972*x_0 + 1.9419625627064891*x_1 - 0.2401087483093785))*(0.005906383545640979*x_1 + 0.009755852107770284)*(1.523506930635728*x_6 - 67.01022470164942) + (0.002788691518516122*x_3 + 0.00061698965133045223)*(1.0545913349620601*x_9 + (13.98944880172667*x_5 - 0.22258056593548717)*(0.899*(0.9830177296829794*x_7 + 0.016698606053000926)**2 + 0.08720000000000001) - 47.44821157329573)*(-0.017894514195660361*x_2 - 0.1897761400321917*x_4 - 0.06126105682174835*x_8 - 2.3138303237067181)
647_fri_c1_250_10,ok,10,NoRef,0.19722989695537763,0.9044220722066552,58,58,58,18.872271060943604,,0.1,(((0.00747 * (-0.01920572954524788 + (0.9843620950829046 * x_5))) - (0.308 + (-0.311 * (0.012771660018394299 + (0.9916244828062031 * x_3))))) + ((0.0546 + (0.0195 * (0.0005549552017442876 + (1.0134782143162062 * x_7)))) + (((((0.00294 + (0.04259752720332055 + (1.0063005627788042 * x_4))) - ((-0.019000000000000003 + (-3.13 * cos((5.2 + (-3.3000000000000003 * (-0.06563464502751039 + (0.9806987438418552 * x_1))))))) - ((-0.0073 + (-0.0526 * (0.0026619787194639703 + (0.9855581582449608 * x_9)))) * (-0.0013599999999999999 + (-8.76 * (-0.004478456272028574 + (1.0195182309979691 * x_6))))))) * (1.44 + (-0.09200000000000001 * (-0.02629323549384153 + (0.9986094332148666 * x_2))))) - (-0.00745 + (-0.0044599999999999996 * (-0.02713842520686745 + (0.9779645183370135 * x_8))))) * (0.275 + (0.084 * (-0.0661680238763467 + (0.9883772642250066 * x_0))))))),0.3083952141527292*x_3 + 0.007353184850269297*x_5 + 0.019762825179166021*x_7 + (0.08302369019490056*x_0 + 0.269441885994387)*(0.0043617217517830798*x_8 + (1.442418977665433 - 0.09187206785576774*x_2)*(1.0063005627788042*x_4 + (0.037871276942970308 - 8.9309797035422091*x_6)*(-0.05184035912368494*x_9 - 0.0074400200806438049) + 3.13*cos(3.2363058546781224*x_1 - 5.4165943285907845) + 0.064537527203320553) + 0.0073289626235773712) - 0.24956065890754835
649_fri_c0_500_5,ok,5,NoRef,0.541505549609056,0.6565876087031591,62,60,62,19.15237855911255,,0.1,((0.038400000000000004 + (2.08 * abs((((0.09110000000000001 * (0.007078065159054314 + (1.0130563010908327 * x_4))) + (-0.00283 + (-0.517 * (-0.021789259863661356 + (1.0063983944922867 * x_2))))) + (0.061000000000000006 + (0.00115 * (((0.20900000000000002 + (-7.4 * (-0.021789259863661356 + (1.0063983944922867 * x_2)))) - ((0.0458 + (0.08230000000000001 * (-0.06639078434904079 + (1.0571454595405074 * x_3)))) + (-0.00981 + (-9.34 * (-0.021789259863661356 + (1.0063983944922867 * x_2)))))))**3)))))) + (((-0.012400000000000001 + (-71.8 * (0.05231147534006627 + (1.0066634887399533 * x_1)))) * (((0.08320000000000001 * (-0.08932909934794814 + (1.0023846504648501 * x_0))) * (0.0189 + (0.0512 * (-0.08932909934794814 + (1.0023846504648501 * x_0))))) + (-0.00802 + (0.00486 * (0.05231147534006627 + (1.0066634887399533 * x_1)))))) - ((0.00814 + (-0.548 * (-0.08932909934794814 + (1.0023846504648501 * x_0)))) + (0.34 + (-0.45 * (-0.06639078434904079 + (1.0571454595405074 * x_3))))))),0.5493067884547379*x_0 + 0.47571545679322834*x_3 - (72.278438491528644*x_1 + 3.7683639294167581)*(0.0048923845552761728*x_1 + (0.051322094103800328*x_0 + 0.01432635011338506)*(0.083398402918675538*x_0 - 0.007432181065749286) - 0.007765766229847277) + 2.08*Abs(-0.52030796995251224*x_2 + 0.09228942902937487*x_4 + 0.00115*(1.9524128853150357*x_2 - 0.08700307132018377*x_3 + 0.13620279741642306)**3 + 0.070079859085502775) - 0.38856819939974396
654_fri_c0_500_10,ok,10,BFGS,0.559736360674955,0.6799845536073659,60,60,60,16.52984619140625,,0.1,((-0.019939510728183146 + (0.24201890906372125 * (0.04187135150738115 + (1.0510953173290194 * x_4)))) - ((-0.8464604892718167 + (-0.007283046637713813 * (-0.10813174643488255 + (1.0302077368719882 * x_9)))) - (((0.07538296218499109 * (-0.014222167248802433 + (1.0018358309056357 * x_7))) + ((-0.8455395107281833 + (0.3430165462280021 * (0.0007491783139851028 + (0.9893417119088128 * x_3)))) - (((-0.018661510636687174 * (-0.040554941512674664 + (0.9867431653933428 * x_5))) + (0.008439510728183146 + (-0.00344774763005828 * (0.012504066596160423 + (0.9932606007852361 * x_8))))) + (0.01107951072818315 + (-0.3607284022539937 * (-0.027601897422796586 + (1.0061636075716038 * x_0))))))) + (((0.07298447014208528 + (-0.06393432606302606 + (0.9998031220651009 * x_1))) - ((-0.013584470142085279 + (0.020387760990751434 * (-0.028243686434320705 + (1.024267302083891 * x_6)))) - (-0.0006755298579147221 + (-0.8442162254659528 * cos((0.6525964678606273 + (2.490986894748421 * (-0.04407831859558271 + (1.0230621218787368 * x_2))))))))) * (0.3998274061921344 + (0.010326767554679601 * inv((-0.40228037304020364 + (0.21804357610957237 * (0.04187135150738115 + (1.0510953173290194 * x_4))))))))))),0.36295179056541895*x_0 + 0.33936057705826*x_3 + 0.25438494202195518*x_4 + 0.018414118076666238*x_5 + 0.075521352556728664*x_7 + 0.003424511882387561*x_8 + 0.0075030509941722902*x_9 + (0.3998274061921344 + 0.010326767554679601/(0.22918458182244516*x_4 - 0.39315059382099332))*(0.9998031220651009*x_1 - 0.020882516945528168*x_6 - 0.8442162254659528*cos(2.5484343381134452*x_2 + 0.5427979538964851) + 0.022534909891750437) - 0.040677045881451795
656_fri_c1_100_5,ok,5,NoRef,0.4425020644162978,0.7429151807711208,31,31,31,7.07584023475647,,0.1,(((0.4 * (-2.334185930610602e-09 + (1.005037817059757 * x_3))) + (-0.4 + (1.5 * cos(((-0.6 + (-1.6 * (-2.4523577450329915e-09 + (1.0050378152122343 * x_1)))) + (0.3 + (-0.9 * (2.6302004833736337e-09 + (1.0050378148437342 * x_0))))))))) + ((0.01 + (0.4 * cos((9.9 * (-7.127749685219048e-09 + (1.0050378135022553 * x_2)))))) + (0.01 + (0.2 * (-2.3774765717598145e-09 + (1.005037807353799 * x_4)))))),0.4020151268239028*x_3 + 0.2010075614707598*x_4 + 0.4*cos(9.9498743536723278*x_2 - 7.056472188366858e-8) + 1.5*cos(0.9045340333593608*x_0 + 1.608060504339575*x_1 + 0.29999999844340803) - 0.38000000140916971
657_fri_c2_250_10,ok,10,NoRef,0.15378941870178675,0.8987433821507265,97,83,97,19.03326106071472,,0.1,((-0.08130000000000001 + (0.132 * (0.018254636074701108 + (0.9942750378113397 * x_4)))) + ((-0.00045 + (-0.015300000000000001 * sin((7.71 + (0.022131640344706344 + (1.009302535480512 * x_1)))))) * ((((9.99 * (-0.006003778824579484 + (1.0087748641396674 * x_5))) * (0.0344 + (0.6960000000000001 * (0.01923199185394909 + (1.0038423878099012 * x_7))))) + (0.050600000000000006 + (70.8 * arctan(((((0.86 * (-0.027403051165010864 + (0.9906865960511145 * x_9))) + (0.531 + (0.0732 * (0.018254636074701108 + (0.9942750378113397 * x_4))))) + (0.658 + (8.65 * (0.022131640344706344 + (1.009302535480512 * x_1))))) - ((((0.0776 * inv((0.008202063620804667 + (0.9965091232089126 * x_8)))) + (-23.6 + (-0.00811 * (-0.037582608011145234 + (0.9993401832171055 * x_6))))) + ((-0.641 + (0.764 * (0.021508000057596278 + (0.9976225312856856 * x_2)))) + (-9.18 + (-0.02 * (0.009016765386932166 + (0.9975550945917872 * x_0)))))) * (-0.16 + (-0.028800000000000003 * (0.004078747777071304 + (0.9820351885905952 * x_3)))))))))) + (23.0 + (-49.4 * (0.021508000057596278 + (0.9976225312856856 * x_2))))))),0.1312443049910968*x_4 + (0.015300000000000001*sin(1.009302535480512*x_1 + 7.7321316403447063) + 0.00045)*(49.28255304551287*x_2 - (10.077660892755278*x_5 - 0.05997775045754905)*(0.69867430191569134*x_7 + 0.04778546633034857) - 70.8*atan((-(0.028282613431409145*x_3 + 0.16011746793597966)*((0.9965091232089126*x_8 + 0.008202063620804667)*(0.01995110189183574*x_0 - 0.7621836139022638*x_2 + 0.008104648885890725*x_6 + 33.404443428312766) - 0.0776) + (0.9965091232089126*x_8 + 0.008202063620804667)*(8.730466931906429*x_1 + 0.07278093276779007*x_4 + 0.8519904726039585*x_9 + 1.3582083043404687))/(0.9965091232089126*x_8 + 0.008202063620804667)) - 21.988104797154744) - 0.078890388038139463
